"","keyword","context","file_name","file_location","website_url"
"1838","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/chapter-4-buildings/index.html","https://www.rutledgepa.org/chapter-4-buildings"
"1839","ordinance","> 					in				</p> 				  				<div class=""taxonomy-category wp-block-post-terms""><a href=""../category/ordinances/index.html"" rel=""tag"">Ordinances</a></div> 			</div> 			  			 			<div class=""wp-block-group is-lay","index.html","Data/www.rutledgepa.org/chapter-4-buildings/index.html","https://www.rutledgepa.org/chapter-4-buildings"
"1840","ordinance","class=""taxonomy-category wp-block-post-terms""><a href=""../category/ordinances/index.html"" rel=""tag"">Ordinances</a></div> 			</div> 			  			 			<div class=""wp-block-group is-layout-flex wp-container-core-group-","index.html","Data/www.rutledgepa.org/chapter-4-buildings/index.html","https://www.rutledgepa.org/chapter-4-buildings"
"1841","ordinance","navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/chapter-5-code-enforcement/index.html","https://www.rutledgepa.org/chapter-5-code-enforcement"
"1842","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/chapter-5-code-enforcement/index.html","https://www.rutledgepa.org/chapter-5-code-enforcement"
"1843","ordinance","ock-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/chapter-5-code-enforcement/index.html","https://www.rutledgepa.org/chapter-5-code-enforcement"
"1844","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/chapter-5-code-enforcement/index.html","https://www.rutledgepa.org/chapter-5-code-enforcement"
"1845","ordinance","ired, or liability incurred, or any cause or causes of action acquired or existing under any act or ordinance hereby repealed as cited in this Part, nor shall any just or legal right or remedy of any character","index.html","Data/www.rutledgepa.org/chapter-5-code-enforcement/index.html","https://www.rutledgepa.org/chapter-5-code-enforcement"
"1846","ordinance","ilding passes through a private means of egress.</li> </ol> <p>E. Section F-403.0. Existing Borough ordinances has authority in event of conflict.</p> <p>(Ord. 421, 8/3/1998, Â§3)<br /> Â§5-303. Establishment ","index.html","Data/www.rutledgepa.org/chapter-5-code-enforcement/index.html","https://www.rutledgepa.org/chapter-5-code-enforcement"
"1847","ordinance","red, or liability incurred, or any cause or causes of action acquired or existing, under any act or ordinance hereby repealed as cited in this Part; nor shall any just or legal right or remedy of any character","index.html","Data/www.rutledgepa.org/chapter-5-code-enforcement/index.html","https://www.rutledgepa.org/chapter-5-code-enforcement"
"1848","ordinance","red, or liability incurred, or any cause or causes of action acquired or existing, under any act or ordinance hereby repealed as cited in this Part; nor shall any just or legal right or remedy of any character","index.html","Data/www.rutledgepa.org/chapter-5-code-enforcement/index.html","https://www.rutledgepa.org/chapter-5-code-enforcement"
"1849","ordinance","red, or liability incurred, or any cause or causes of action acquired or existing, under any act or ordinance hereby repealed as cited in this Part, nor shall any just or legal right or remedy of any character","index.html","Data/www.rutledgepa.org/chapter-5-code-enforcement/index.html","https://www.rutledgepa.org/chapter-5-code-enforcement"
"1850","ordinance","> 					in				</p> 				  				<div class=""taxonomy-category wp-block-post-terms""><a href=""../category/ordinances/index.html"" rel=""tag"">Ordinances</a></div> 			</div> 			  			 			<div class=""wp-block-group is-lay","index.html","Data/www.rutledgepa.org/chapter-5-code-enforcement/index.html","https://www.rutledgepa.org/chapter-5-code-enforcement"
"1851","ordinance","class=""taxonomy-category wp-block-post-terms""><a href=""../category/ordinances/index.html"" rel=""tag"">Ordinances</a></div> 			</div> 			  			 			<div class=""wp-block-group is-layout-flex wp-container-core-group-","index.html","Data/www.rutledgepa.org/chapter-5-code-enforcement/index.html","https://www.rutledgepa.org/chapter-5-code-enforcement"
"1852","ordinance","navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/chapter-6-conduct/index.html","https://www.rutledgepa.org/chapter-6-conduct"
"1853","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/chapter-6-conduct/index.html","https://www.rutledgepa.org/chapter-6-conduct"
"1854","ordinance","ock-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/chapter-6-conduct/index.html","https://www.rutledgepa.org/chapter-6-conduct"
"1855","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/chapter-6-conduct/index.html","https://www.rutledgepa.org/chapter-6-conduct"
"1856","ordinance","officer charged with the duty of enforcing the laws of the Commonwealth of Pennsylvania and /or the ordinances of the Borough of Rutledge.</p> <p>PARENT &#8211; refers to:</p> <ol> <li>A person who is a minorâ","index.html","Data/www.rutledgepa.org/chapter-6-conduct/index.html","https://www.rutledgepa.org/chapter-6-conduct"
"1857","ordinance","> 					in				</p> 				  				<div class=""taxonomy-category wp-block-post-terms""><a href=""../category/ordinances/index.html"" rel=""tag"">Ordinances</a></div> 			</div> 			  			 			<div class=""wp-block-group is-lay","index.html","Data/www.rutledgepa.org/chapter-6-conduct/index.html","https://www.rutledgepa.org/chapter-6-conduct"
"1858","ordinance","class=""taxonomy-category wp-block-post-terms""><a href=""../category/ordinances/index.html"" rel=""tag"">Ordinances</a></div> 			</div> 			  			 			<div class=""wp-block-group is-layout-flex wp-container-core-group-","index.html","Data/www.rutledgepa.org/chapter-6-conduct/index.html","https://www.rutledgepa.org/chapter-6-conduct"
"1859","ordinance","navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection/index.html","https://www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection"
"1860","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection/index.html","https://www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection"
"1861","ordinance","ock-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection/index.html","https://www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection"
"1862","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection/index.html","https://www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection"
"1863","ordinance","ng used solely for business or professional purposes; provided, such use is permitted by the Zoning Ordinance [Chapter 27].</li> </ol> </div> </div> <div class=""layoutArea""> <div class=""column""> <p>7-7</p> </d","index.html","Data/www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection/index.html","https://www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection"
"1864","ordinance","r multiple family dwellings using any part thereof for business purposes if permitted by the Zoning Ordinance [Chapter 27].</li> <li>This Part shall apply to all buildings and structures used for public gather","index.html","Data/www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection/index.html","https://www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection"
"1865","ordinance","rate area of that structure used solely for business purposes to the extent permitted by the Zoning Ordinance [Chapter 27] shall have at least one smoke detector located in that area.</li> <li>Working Order. A","index.html","Data/www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection/index.html","https://www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection"
"1866","ordinance","> 					in				</p> 				  				<div class=""taxonomy-category wp-block-post-terms""><a href=""../category/ordinances/index.html"" rel=""tag"">Ordinances</a></div> 			</div> 			  			 			<div class=""wp-block-group is-lay","index.html","Data/www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection/index.html","https://www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection"
"1867","ordinance","class=""taxonomy-category wp-block-post-terms""><a href=""../category/ordinances/index.html"" rel=""tag"">Ordinances</a></div> 			</div> 			  			 			<div class=""wp-block-group is-layout-flex wp-container-core-group-","index.html","Data/www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection/index.html","https://www.rutledgepa.org/chapter-7-fire-prevention-and-fire-protection"
"1868","ordinance","navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/chapter-8-floodplains/index.html","https://www.rutledgepa.org/chapter-8-floodplains"
"1869","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/chapter-8-floodplains/index.html","https://www.rutledgepa.org/chapter-8-floodplains"
"1870","ordinance","ock-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/chapter-8-floodplains/index.html","https://www.rutledgepa.org/chapter-8-floodplains"
"1871","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/chapter-8-floodplains/index.html","https://www.rutledgepa.org/chapter-8-floodplains"
"1872","ordinance","ed except in full compliance with the terms and provisions of this Chapter and any other applicable ordinances and regulations which apply to uses within the jurisdiction of this Chapter.</p> <p>(Ord. 337, 3/4","index.html","Data/www.rutledgepa.org/chapter-8-floodplains/index.html","https://www.rutledgepa.org/chapter-8-floodplains"
"1873","ordinance","cribed above shall be overlays to the existing underlying districts as shown on the Official Zoning Ordinance [Chapter 27] and as such the provisions for the floodplain districts shall serve as a supplement to","index.html","Data/www.rutledgepa.org/chapter-8-floodplains/index.html","https://www.rutledgepa.org/chapter-8-floodplains"
"1874","ordinance","ly in strict compliance with the provisions of this Chapter and with all other applicable codes and ordinances.</li> <li>In addition, all such uses, activities and development shall be undertaken only in compl","index.html","Data/www.rutledgepa.org/chapter-8-floodplains/index.html","https://www.rutledgepa.org/chapter-8-floodplains"
"1875","ordinance","liance with the elevation and related provisions of this Chapter and all other applicable codes and ordinances.</li> <li>The following activities shall be prohibited if located entirely or partially within the","index.html","Data/www.rutledgepa.org/chapter-8-floodplains/index.html","https://www.rutledgepa.org/chapter-8-floodplains"
"1876","ordinance","ances, cause fraud on or victimize the public, or conflict with any other applicable local or State ordinances and regulations.</li> </ol> </li> <li>A complete record of all variance requests and related actio","index.html","Data/www.rutledgepa.org/chapter-8-floodplains/index.html","https://www.rutledgepa.org/chapter-8-floodplains"
"1877","ordinance","> 					in				</p> 				  				<div class=""taxonomy-category wp-block-post-terms""><a href=""../category/ordinances/index.html"" rel=""tag"">Ordinances</a></div> 			</div> 			  			 			<div class=""wp-block-group is-lay","index.html","Data/www.rutledgepa.org/chapter-8-floodplains/index.html","https://www.rutledgepa.org/chapter-8-floodplains"
"1878","ordinance","class=""taxonomy-category wp-block-post-terms""><a href=""../category/ordinances/index.html"" rel=""tag"">Ordinances</a></div> 			</div> 			  			 			<div class=""wp-block-group is-layout-flex wp-container-core-group-","index.html","Data/www.rutledgepa.org/chapter-8-floodplains/index.html","https://www.rutledgepa.org/chapter-8-floodplains"
"1879","ordinance","navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/chapter-9-grading-and-excavating/index.html","https://www.rutledgepa.org/chapter-9-grading-and-excavating"
"1880","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/chapter-9-grading-and-excavating/index.html","https://www.rutledgepa.org/chapter-9-grading-and-excavating"
"1881","ordinance","ock-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/chapter-9-grading-and-excavating/index.html","https://www.rutledgepa.org/chapter-9-grading-and-excavating"
"1882","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/chapter-9-grading-and-excavating/index.html","https://www.rutledgepa.org/chapter-9-grading-and-excavating"
"1883","ordinance","> 					in				</p> 				  				<div class=""taxonomy-category wp-block-post-terms""><a href=""../category/ordinances/index.html"" rel=""tag"">Ordinances</a></div> 			</div> 			  			 			<div class=""wp-block-group is-lay","index.html","Data/www.rutledgepa.org/chapter-9-grading-and-excavating/index.html","https://www.rutledgepa.org/chapter-9-grading-and-excavating"
"1884","ordinance","class=""taxonomy-category wp-block-post-terms""><a href=""../category/ordinances/index.html"" rel=""tag"">Ordinances</a></div> 			</div> 			  			 			<div class=""wp-block-group is-layout-flex wp-container-core-group-","index.html","Data/www.rutledgepa.org/chapter-9-grading-and-excavating/index.html","https://www.rutledgepa.org/chapter-9-grading-and-excavating"
"1885","ordinance","navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/christmas-tree-fundraiser/index.html","https://www.rutledgepa.org/christmas-tree-fundraiser"
"1886","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/christmas-tree-fundraiser/index.html","https://www.rutledgepa.org/christmas-tree-fundraiser"
"1887","ordinance","ock-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/christmas-tree-fundraiser/index.html","https://www.rutledgepa.org/christmas-tree-fundraiser"
"1888","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/christmas-tree-fundraiser/index.html","https://www.rutledgepa.org/christmas-tree-fundraiser"
"1889","ordinance","navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/christmas-tree-sales/index.html","https://www.rutledgepa.org/christmas-tree-sales"
"1890","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/christmas-tree-sales/index.html","https://www.rutledgepa.org/christmas-tree-sales"
"1891","ordinance","ock-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/christmas-tree-sales/index.html","https://www.rutledgepa.org/christmas-tree-sales"
"1892","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/christmas-tree-sales/index.html","https://www.rutledgepa.org/christmas-tree-sales"
"1893","ordinance","navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/christmas-trees-for-sale/index.html","https://www.rutledgepa.org/christmas-trees-for-sale"
"1894","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/christmas-trees-for-sale/index.html","https://www.rutledgepa.org/christmas-trees-for-sale"
"1895","ordinance","ock-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/christmas-trees-for-sale/index.html","https://www.rutledgepa.org/christmas-trees-for-sale"
"1896","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/christmas-trees-for-sale/index.html","https://www.rutledgepa.org/christmas-trees-for-sale"
"1897","ordinance","navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/church-community-picnic-june-6-at-12-pm/index.html","https://www.rutledgepa.org/church-community-picnic-june-6-at-12-pm"
"1898","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/church-community-picnic-june-6-at-12-pm/index.html","https://www.rutledgepa.org/church-community-picnic-june-6-at-12-pm"
"1899","ordinance","ock-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/church-community-picnic-june-6-at-12-pm/index.html","https://www.rutledgepa.org/church-community-picnic-june-6-at-12-pm"
"1900","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/church-community-picnic-june-6-at-12-pm/index.html","https://www.rutledgepa.org/church-community-picnic-june-6-at-12-pm"
"1901","ordinance","igation-link""><a class=""wp-block-navigation-item__content""  href=""../../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/committees-services/activities-committee/index.html","https://www.rutledgepa.org/committees-services/activities-committee"
"1902","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/committees-services/activities-committee/index.html","https://www.rutledgepa.org/committees-services/activities-committee"
"1903","ordinance","-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/committees-services/activities-committee/index.html","https://www.rutledgepa.org/committees-services/activities-committee"
"1904","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/committees-services/activities-committee/index.html","https://www.rutledgepa.org/committees-services/activities-committee"
"1905","ordinance","igation-link""><a class=""wp-block-navigation-item__content""  href=""../../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/committees-services/communications-committee/index.html","https://www.rutledgepa.org/committees-services/communications-committee"
"1906","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/committees-services/communications-committee/index.html","https://www.rutledgepa.org/committees-services/communications-committee"
"1907","ordinance","-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/committees-services/communications-committee/index.html","https://www.rutledgepa.org/committees-services/communications-committee"
"1908","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/committees-services/communications-committee/index.html","https://www.rutledgepa.org/committees-services/communications-committee"
"1909","ordinance","igation-link""><a class=""wp-block-navigation-item__content""  href=""../../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/committees-services/fire/index.html","https://www.rutledgepa.org/committees-services/fire"
"1910","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/committees-services/fire/index.html","https://www.rutledgepa.org/committees-services/fire"
"1911","ordinance","-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/committees-services/fire/index.html","https://www.rutledgepa.org/committees-services/fire"
"1912","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/committees-services/fire/index.html","https://www.rutledgepa.org/committees-services/fire"
"1913","ordinance","navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/committees-services/index.html","https://www.rutledgepa.org/committees-services"
"1914","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/committees-services/index.html","https://www.rutledgepa.org/committees-services"
"1915","ordinance","ock-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/committees-services/index.html","https://www.rutledgepa.org/committees-services"
"1916","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/committees-services/index.html","https://www.rutledgepa.org/committees-services"
"1917","ordinance","di Sentivan, Andrea Juarez<br /> <strong>Sanitation</strong>: Sue Hunt, Andrea Juarez<br /> <strong>Ordinance</strong>:  Sean Sheehan, Jody Roberts<br /> <strong>Personnel</strong>: Jody Roberts, Sue Hunt<br /","index.html","Data/www.rutledgepa.org/committees-services/index.html","https://www.rutledgepa.org/committees-services"
"1918","ordinance","igation-link""><a class=""wp-block-navigation-item__content""  href=""../../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/committees-services/planning-commission/index.html","https://www.rutledgepa.org/committees-services/planning-commission"
"1919","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/committees-services/planning-commission/index.html","https://www.rutledgepa.org/committees-services/planning-commission"
"1920","ordinance","-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/committees-services/planning-commission/index.html","https://www.rutledgepa.org/committees-services/planning-commission"
"1921","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/committees-services/planning-commission/index.html","https://www.rutledgepa.org/committees-services/planning-commission"
"1922","ordinance","igation-link""><a class=""wp-block-navigation-item__content""  href=""../../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/committees-services/police/index.html","https://www.rutledgepa.org/committees-services/police"
"1923","ordinance","h-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/committees-services/police/index.html","https://www.rutledgepa.org/committees-services/police"
"1924","ordinance","-navigation-link""><a class=""wp-block-navigation-item__content""  href=""../../borough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li cl","index.html","Data/www.rutledgepa.org/committees-services/police/index.html","https://www.rutledgepa.org/committees-services/police"
"1925","ordinance","orough-government/town-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Borough Ordinances</span></a></li><li class="" wp-block-navigation-item wp-block-navigation-link""><a class=""wp-block-n","index.html","Data/www.rutledgepa.org/committees-services/police/index.html","https://www.rutledgepa.org/committees-services/police"
"1926","ordinance","igation-link""><a class=""wp-block-navigation-item__content""  href=""../../borough-government/proposed-ordinances/index.html""><span class=""wp-block-navigation-item__label"">Proposed Ordinances</span></a></li><li c","index.html","Data/www.rutledgepa.org/committees-services/sanitation-committee/index.html","https://www.rutledgepa.org/committees-services/sanitation-committee"
